repair,model,iteration,nmut,mutation,ADQbefore,ADQafter,deltaED,EDbefore,EDafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,description
RANDOM,FIGURE4,51,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,52,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,53,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,54,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,55,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,56,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,57,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Number from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,58,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,59,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,60,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,61,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,62,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Number from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,63,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,64,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,65,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,66,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,67,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,68,1,AndToOr,0.125,0.96875,3.0,3.0,6.0,0.0,3.0,0.125,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,69,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,70,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,71,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,72,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,73,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,74,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,75,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Number from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,76,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,77,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,78,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Cycle from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,79,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,80,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,81,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,82,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Cycle from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,83,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,84,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,85,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,86,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,87,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,88,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,89,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,90,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,91,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,92,1,MandToOpt,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,MandToOpt Undirected from MANDATORY TO OPTIONAL
RANDOM,FIGURE4,93,1,OrToAndOpt,0.96875,1.0,6.0,6.0,0.0,0.0,6.0,0.96875,1.0,OrToAndOpt TKSESPLC11 from OR TO AND in OPT
RANDOM,FIGURE4,94,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,95,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,96,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,97,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,FIGURE4,98,1,AndToOr,1.0,0.96875,6.0,0.0,6.0,0.0,6.0,1.0,0.96875,AndToOr TKSESPLC11 from AND TO OR
RANDOM,FIGURE4,99,1,AltToAndOpt,0.15625,1.0,6.0,6.0,0.0,0.0,6.0,0.15625,1.0,AltToAndOpt TKSESPLC11 from ALT TO AND to OPT
RANDOM,AIRCRAFT1,0,1,AndToOr,0.922607421875,0.915771484375,1.0,4.0,3.0,0.0,1.0,0.922607421875,0.925537109375,AndToOr Materials from AND TO OR
RANDOM,AIRCRAFT1,0,2,AndToOr,0.915771484375,0.959716796875,1.0,3.0,2.0,1.0,2.0,0.925537109375,0.959716796875,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,1,1,AndToOr,0.919921875,0.91650390625,1.0,10.0,9.0,0.0,1.0,0.919921875,0.922119140625,AndToOr Materials from AND TO OR
RANDOM,AIRCRAFT1,1,2,AltToAnd,0.91650390625,0.908447265625,1.0,9.0,8.0,1.0,2.0,0.922119140625,0.924072265625,AltToAnd Aircraft from ALT TO AND
RANDOM,AIRCRAFT1,1,3,AndToOr,0.908447265625,0.937744140625,3.0,8.0,6.0,2.0,5.0,0.924072265625,0.937744140625,AndToOr Engine from AND TO OR
RANDOM,AIRCRAFT1,2,1,AndToAlt,0.913818359375,0.942138671875,1.0,8.0,7.0,0.0,1.0,0.913818359375,0.942138671875,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,2,2,AltToAndOpt,0.942138671875,0.971435546875,4.0,7.0,10.0,1.0,5.0,0.942138671875,0.971435546875,AltToAndOpt Wing from ALT TO AND to OPT
RANDOM,AIRCRAFT1,2,3,AndToOr,0.971435546875,0.983154296875,4.0,10.0,6.0,5.0,2.0,0.971435546875,0.983154296875,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,3,1,OrToAnd,0.929443359375,0.922607421875,1.0,3.0,3.0,0.0,1.0,0.929443359375,0.967529296875,OrToAnd Engine from OR TO AND
RANDOM,AIRCRAFT1,3,2,AndToOr,0.922607421875,0.919677734375,1.0,3.0,2.0,1.0,2.0,0.967529296875,0.967529296875,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,3,3,AndToAlt,0.919677734375,0.994873046875,1.0,2.0,1.0,2.0,2.0,0.967529296875,0.994873046875,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,4,1,OrToAlt,0.951904296875,0.983154296875,1.0,10.0,9.0,0.0,1.0,0.951904296875,0.983154296875,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,4,2,AndToOr,0.983154296875,0.994873046875,4.0,9.0,5.0,1.0,5.0,0.983154296875,0.994873046875,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,4,3,AndToOr,0.994873046875,1.0,5.0,5.0,0.0,5.0,10.0,0.994873046875,1.0,AndToOr Materials from AND TO OR
RANDOM,AIRCRAFT1,5,1,MandToOpt,1.0,0.994873046875,1.0,0.0,1.0,0.0,1.0,1.0,0.994873046875,MandToOpt Materials from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,6,1,AltToOr,0.943603515625,1.0,1.0,1.0,0.0,0.0,1.0,0.943603515625,1.0,AltToOr Materials from ALT TO OR
RANDOM,AIRCRAFT1,7,1,AndToOr,0.920654296875,0.9208984375,4.0,5.0,5.0,0.0,4.0,0.920654296875,0.983154296875,AndToOr Aircraft from AND TO OR
RANDOM,AIRCRAFT1,7,2,AndToAlt,0.9208984375,0.9833984375,3.0,5.0,2.0,4.0,7.0,0.983154296875,0.9833984375,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,8,1,AndToOr,0.92431640625,0.931640625,1.0,10.0,9.0,0.0,1.0,0.92431640625,0.9326171875,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,8,2,AndToOr,0.931640625,0.940185546875,5.0,9.0,4.0,1.0,6.0,0.9326171875,0.960693359375,AndToOr Materials from AND TO OR
RANDOM,AIRCRAFT1,8,3,AndToAlt,0.940185546875,0.994873046875,3.0,4.0,1.0,6.0,9.0,0.960693359375,0.994873046875,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,9,1,OptToMand,0.951904296875,0.959716796875,1.0,3.0,2.0,0.0,1.0,0.951904296875,0.983154296875,OptToMand Materials from OPTIONAL TO MANDATORY
RANDOM,AIRCRAFT1,9,2,OrToAlt,0.959716796875,0.989013671875,1.0,2.0,1.0,1.0,2.0,0.983154296875,0.989013671875,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,10,1,AltToAndOpt,0.918212890625,0.942138671875,4.0,3.0,3.0,0.0,4.0,0.918212890625,0.945068359375,AltToAndOpt Aircraft from ALT TO AND to OPT
RANDOM,AIRCRAFT1,10,2,AltToOr,0.942138671875,0.983154296875,1.0,3.0,2.0,4.0,5.0,0.945068359375,0.983154296875,AltToOr Wing from ALT TO OR
RANDOM,AIRCRAFT1,11,1,AltToOr,0.9423828125,0.9833984375,1.0,3.0,2.0,0.0,1.0,0.9423828125,0.9833984375,AltToOr Wing from ALT TO OR
RANDOM,AIRCRAFT1,12,1,AndToOr,0.921875,0.91845703125,1.0,5.0,4.0,0.0,1.0,0.921875,0.92333984375,AndToOr Materials from AND TO OR
RANDOM,AIRCRAFT1,12,2,AltToAnd,0.91845703125,0.9267578125,1.0,4.0,3.0,1.0,2.0,0.92333984375,0.9267578125,AltToAnd Aircraft from ALT TO AND
RANDOM,AIRCRAFT1,12,3,AndToAlt,0.9267578125,0.93408203125,1.0,3.0,3.0,2.0,3.0,0.9267578125,0.93408203125,AndToAlt Wing from AND TO ALT
RANDOM,AIRCRAFT1,13,1,AndToOr,0.926025390625,0.9443359375,3.0,9.0,8.0,0.0,3.0,0.926025390625,0.959228515625,AndToOr Aircraft from AND TO OR
RANDOM,AIRCRAFT1,13,2,OrToAndOpt,0.9443359375,0.9111328125,3.0,8.0,10.0,3.0,6.0,0.959228515625,0.967529296875,OrToAndOpt Engine from OR TO AND in OPT
RANDOM,AIRCRAFT1,13,3,AndToAlt,0.9111328125,0.9775390625,3.0,10.0,7.0,6.0,4.0,0.967529296875,0.9775390625,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,14,1,OrToAlt,0.9521484375,0.9833984375,1.0,3.0,2.0,0.0,1.0,0.9521484375,0.9833984375,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,14,2,OrToAndOpt,0.9833984375,0.983154296875,4.0,2.0,2.0,1.0,5.0,0.9833984375,0.9833984375,OrToAndOpt Aircraft from OR TO AND in OPT
RANDOM,AIRCRAFT1,14,3,OptToMand,0.983154296875,0.989013671875,1.0,2.0,1.0,5.0,4.0,0.9833984375,0.989013671875,OptToMand Materials from OPTIONAL TO MANDATORY
RANDOM,AIRCRAFT1,15,1,OptToMand,0.983154296875,0.989013671875,1.0,2.0,1.0,0.0,1.0,0.983154296875,0.989013671875,OptToMand Materials from OPTIONAL TO MANDATORY
RANDOM,AIRCRAFT1,16,1,AltToOr,0.92333984375,0.92626953125,1.0,5.0,4.0,0.0,1.0,0.92333984375,0.9423828125,AltToOr Wing from ALT TO OR
RANDOM,AIRCRAFT1,16,2,AndToOr,0.92626953125,0.9833984375,2.0,4.0,2.0,1.0,3.0,0.9423828125,0.9833984375,AndToOr Materials from AND TO OR
RANDOM,AIRCRAFT1,17,1,MandToOpt,0.923095703125,0.922607421875,1.0,8.0,9.0,0.0,1.0,0.923095703125,0.927001953125,MandToOpt Cloth from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,17,2,MandToOpt,0.922607421875,0.926025390625,1.0,9.0,8.0,1.0,2.0,0.927001953125,0.930908203125,MandToOpt Engine from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,17,3,AndToOr,0.926025390625,0.943603515625,1.0,8.0,7.0,2.0,3.0,0.930908203125,0.943603515625,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,18,1,AndToAlt,0.91943359375,0.92626953125,1.0,5.0,4.0,0.0,1.0,0.91943359375,0.92626953125,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,18,2,AltToAndOpt,0.92626953125,0.931396484375,4.0,4.0,7.0,1.0,5.0,0.92626953125,0.931396484375,AltToAndOpt Wing from ALT TO AND to OPT
RANDOM,AIRCRAFT1,18,3,AltToOr,0.931396484375,0.9716796875,1.0,7.0,6.0,5.0,6.0,0.931396484375,0.9716796875,AltToOr Materials from ALT TO OR
RANDOM,AIRCRAFT1,19,1,MandToOpt,0.91748046875,0.917236328125,1.0,3.0,4.0,0.0,1.0,0.91748046875,0.9208984375,MandToOpt Jet from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,19,2,AltToOr,0.917236328125,0.93212890625,1.0,4.0,4.0,1.0,2.0,0.9208984375,0.9833984375,AltToOr Aircraft from ALT TO OR
RANDOM,AIRCRAFT1,19,3,AndToAlt,0.93212890625,0.9833984375,2.0,4.0,2.0,2.0,2.0,0.9833984375,0.9833984375,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,20,1,AndToOr,0.967041015625,0.974365234375,4.0,5.0,1.0,0.0,4.0,0.967041015625,0.989013671875,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,20,2,MandToOpt,0.974365234375,1.0,1.0,1.0,0.0,4.0,5.0,0.989013671875,1.0,MandToOpt Engine from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,21,1,AndToOr,0.928955078125,0.943603515625,2.0,9.0,7.0,0.0,2.0,0.928955078125,0.943603515625,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,21,2,AndToAlt,0.943603515625,0.994873046875,2.0,7.0,5.0,2.0,4.0,0.943603515625,0.994873046875,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,22,1,AltToOr,0.936767578125,0.974365234375,1.0,2.0,1.0,0.0,1.0,0.936767578125,0.974365234375,AltToOr Materials from ALT TO OR
RANDOM,AIRCRAFT1,22,2,OrToAlt,0.974365234375,1.0,1.0,1.0,0.0,1.0,2.0,0.974365234375,1.0,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,23,1,AltToOr,1.0,0.974365234375,1.0,0.0,1.0,0.0,1.0,1.0,0.994873046875,AltToOr Engine from ALT TO OR
RANDOM,AIRCRAFT1,23,2,OrToAlt,0.974365234375,1.0,1.0,1.0,0.0,1.0,0.0,0.994873046875,1.0,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,24,1,AndToAlt,0.923095703125,1.0,1.0,1.0,0.0,0.0,1.0,0.923095703125,1.0,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,25,1,OrToAndOpt,0.967529296875,0.960693359375,5.0,2.0,7.0,0.0,5.0,0.967529296875,0.974365234375,OrToAndOpt Materials from OR TO AND in OPT
RANDOM,AIRCRAFT1,25,2,OrToAlt,0.960693359375,0.98974609375,1.0,7.0,6.0,5.0,6.0,0.974365234375,0.98974609375,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,26,1,AltToOr,0.940673828125,0.989013671875,1.0,5.0,4.0,0.0,1.0,0.940673828125,0.989013671875,AltToOr Materials from ALT TO OR
RANDOM,AIRCRAFT1,27,1,AltToOr,0.943603515625,1.0,1.0,1.0,0.0,0.0,1.0,0.943603515625,1.0,AltToOr Materials from ALT TO OR
RANDOM,AIRCRAFT1,28,1,AltToAnd,0.918701171875,0.919189453125,1.0,9.0,8.0,0.0,1.0,0.918701171875,0.921630859375,AltToAnd Aircraft from ALT TO AND
RANDOM,AIRCRAFT1,28,2,AndToAlt,0.919189453125,0.929931640625,1.0,8.0,7.0,1.0,2.0,0.921630859375,0.929931640625,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,29,1,AltToOr,0.91796875,0.9267578125,1.0,4.0,4.0,0.0,1.0,0.91796875,0.93408203125,AltToOr Aircraft from ALT TO OR
RANDOM,AIRCRAFT1,29,2,OrToAlt,0.9267578125,0.9423828125,1.0,4.0,3.0,1.0,2.0,0.93408203125,0.9521484375,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,29,3,AltToOr,0.9423828125,0.9833984375,1.0,3.0,2.0,2.0,3.0,0.9521484375,0.9833984375,AltToOr Wing from ALT TO OR
RANDOM,AIRCRAFT1,30,1,AltToOr,1.0,0.974365234375,1.0,0.0,1.0,0.0,1.0,1.0,0.994873046875,AltToOr Engine from ALT TO OR
RANDOM,AIRCRAFT1,30,2,OrToAlt,0.974365234375,1.0,1.0,1.0,0.0,1.0,0.0,0.994873046875,1.0,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,31,1,AndToOr,0.9140625,0.912109375,1.0,9.0,9.0,0.0,1.0,0.9140625,0.92041015625,AndToOr Engine from AND TO OR
RANDOM,AIRCRAFT1,31,2,AndToOr,0.912109375,0.9443359375,1.0,9.0,8.0,1.0,2.0,0.92041015625,0.9775390625,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,31,3,OrToAlt,0.9443359375,0.9775390625,1.0,8.0,7.0,2.0,2.0,0.9775390625,0.9775390625,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,32,1,AltToAndOpt,0.931884765625,0.953857421875,5.0,2.0,6.0,0.0,5.0,0.931884765625,0.9560546875,AltToAndOpt Materials from ALT TO AND to OPT
RANDOM,AIRCRAFT1,32,2,AltToOr,0.953857421875,0.994873046875,1.0,6.0,5.0,5.0,6.0,0.9560546875,0.994873046875,AltToOr Wing from ALT TO OR
RANDOM,AIRCRAFT1,33,1,AndToAlt,0.92333984375,0.924072265625,1.0,8.0,8.0,0.0,1.0,0.92333984375,0.9267578125,AndToAlt Materials from AND TO ALT
RANDOM,AIRCRAFT1,33,2,OrToAlt,0.924072265625,0.932861328125,1.0,8.0,7.0,1.0,2.0,0.9267578125,0.959716796875,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,33,3,AltToOr,0.932861328125,0.959716796875,1.0,7.0,6.0,2.0,2.0,0.959716796875,0.959716796875,AltToOr Materials from ALT TO OR
RANDOM,AIRCRAFT1,34,1,OrToAlt,0.974365234375,1.0,1.0,1.0,0.0,0.0,1.0,0.974365234375,1.0,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,35,1,AndToAlt,0.923095703125,0.934814453125,1.0,6.0,6.0,0.0,1.0,0.923095703125,0.958251953125,AndToAlt Wing from AND TO ALT
RANDOM,AIRCRAFT1,35,2,AltToAndOpt,0.934814453125,0.952392578125,4.0,6.0,9.0,1.0,3.0,0.958251953125,0.958251953125,AltToAndOpt Wing from ALT TO AND to OPT
RANDOM,AIRCRAFT1,35,3,AndToOr,0.952392578125,0.97802734375,4.0,9.0,5.0,3.0,7.0,0.958251953125,0.97802734375,AndToOr Materials from AND TO OR
RANDOM,AIRCRAFT1,36,1,AndToOr,0.910888671875,0.944091796875,3.0,10.0,8.0,0.0,3.0,0.910888671875,0.977294921875,AndToOr Engine from AND TO OR
RANDOM,AIRCRAFT1,36,2,AndToOr,0.944091796875,0.9443359375,4.0,8.0,8.0,3.0,7.0,0.977294921875,0.9775390625,AndToOr Aircraft from AND TO OR
RANDOM,AIRCRAFT1,36,3,OrToAlt,0.9443359375,0.9775390625,1.0,8.0,7.0,7.0,7.0,0.9775390625,0.9775390625,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,37,1,MandToOpt,0.974365234375,1.0,1.0,1.0,0.0,0.0,1.0,0.974365234375,1.0,MandToOpt Engine from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,38,1,MandToOpt,0.924072265625,0.925048828125,1.0,7.0,8.0,0.0,1.0,0.924072265625,0.937744140625,MandToOpt Metal from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,38,2,AndToAlt,0.925048828125,0.928955078125,3.0,8.0,5.0,1.0,4.0,0.937744140625,0.967041015625,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,38,3,AndToOr,0.928955078125,0.967041015625,2.0,5.0,3.0,4.0,4.0,0.967041015625,0.967041015625,AndToOr Materials from AND TO OR
RANDOM,AIRCRAFT1,39,1,AndToOr,0.930419921875,0.974365234375,1.0,2.0,1.0,0.0,1.0,0.930419921875,0.974365234375,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,40,1,OrToAlt,0.974365234375,1.0,1.0,1.0,0.0,0.0,1.0,0.974365234375,1.0,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,41,1,AltToAndOpt,0.931884765625,0.940673828125,4.0,4.0,7.0,0.0,4.0,0.931884765625,0.9560546875,AltToAndOpt Wing from ALT TO AND to OPT
RANDOM,AIRCRAFT1,41,2,MandToOpt,0.940673828125,0.958251953125,1.0,7.0,8.0,4.0,5.0,0.9560546875,0.958251953125,MandToOpt Cloth from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,42,1,MandToOpt,0.919677734375,0.943603515625,1.0,2.0,3.0,0.0,1.0,0.919677734375,0.994873046875,MandToOpt Jet from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,42,2,OptToMand,0.943603515625,0.94873046875,1.0,3.0,2.0,1.0,2.0,0.994873046875,0.994873046875,OptToMand Materials from OPTIONAL TO MANDATORY
RANDOM,AIRCRAFT1,42,3,AndToAlt,0.94873046875,1.0,2.0,2.0,0.0,2.0,2.0,0.994873046875,1.0,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,43,1,MandToOpt,0.923095703125,0.923095703125,1.0,4.0,5.0,0.0,1.0,0.923095703125,0.930419921875,MandToOpt Shoulder from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,43,2,MandToOpt,0.923095703125,0.923095703125,1.0,5.0,6.0,1.0,2.0,0.930419921875,0.94873046875,MandToOpt High from MANDATORY TO OPTIONAL
RANDOM,AIRCRAFT1,43,3,AndToAlt,0.923095703125,0.952392578125,2.0,6.0,4.0,2.0,4.0,0.94873046875,0.952392578125,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,44,1,AndToOr,0.9267578125,0.94873046875,1.0,4.0,3.0,0.0,1.0,0.9267578125,0.94873046875,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,44,2,AndToAlt,0.94873046875,1.0,3.0,3.0,0.0,1.0,4.0,0.94873046875,1.0,AndToAlt Engine from AND TO ALT
RANDOM,AIRCRAFT1,45,1,AndToOr,0.907958984375,0.944091796875,1.0,11.0,11.0,0.0,1.0,0.907958984375,0.977294921875,AndToOr Engine from AND TO OR
RANDOM,AIRCRAFT1,45,2,AndToOr,0.944091796875,0.960693359375,4.0,11.0,7.0,1.0,5.0,0.977294921875,0.98974609375,AndToOr Wing from AND TO OR
RANDOM,AIRCRAFT1,45,3,OrToAlt,0.960693359375,0.98974609375,1.0,7.0,6.0,5.0,5.0,0.98974609375,0.98974609375,OrToAlt Engine from OR TO ALTERNATIVE
RANDOM,AIRCRAFT1,46,1,AndToAlt,0.9189453125,0.921875,1.0,4.0,3.0,0.0,1.0,0.9189453125,0.921875,AndToAlt Engine from AND TO ALT
