id,repair,model,iteration,numSeededMutations,ADQbefore,ADQafter,ED,EDCheatbefore,EDCheatafter,EDbeforeInitial,EDafterInitial,COMPbefore,COMPafter,mutations,time,avg,max,repaired
93,TRUNCATION_2PERCENT,EXAMPLE,92,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,25,1.0,1.0,1
94,TRUNCATION_2PERCENT,EXAMPLE,93,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,79,0.8875,1.0,1
95,TRUNCATION_2PERCENT,EXAMPLE,94,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,75,0.7875,1.0,1
96,TRUNCATION_2PERCENT,EXAMPLE,95,-1,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.5,0,28,1.0,1.0,1
97,TRUNCATION_2PERCENT,EXAMPLE,96,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,50,0.86875,1.0,1
98,TRUNCATION_2PERCENT,EXAMPLE,97,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,49,0.85625,1.0,1
99,TRUNCATION_2PERCENT,EXAMPLE,98,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,76,0.8125,1.0,1
100,TRUNCATION_2PERCENT,EXAMPLE,99,-1,0.75,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,2,76,0.7625,1.0,1
101,TRUNCATION_5PERCENT,EXAMPLE,0,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,52,0.84375,1.0,1
102,TRUNCATION_5PERCENT,EXAMPLE,1,-1,0.875,1.0,6.0,6.0,0.0,0.0,6.0,2.0,1.5,1,50,0.89375,1.0,1
103,TRUNCATION_5PERCENT,EXAMPLE,2,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,77,0.8125,1.0,1
104,TRUNCATION_5PERCENT,EXAMPLE,3,-1,0.75,1.0,7.0,7.0,0.0,0.0,7.0,2.0,1.5,2,76,0.8875,1.0,1
